city_name;cdek_id;region_name;regionCode;subRegion;kladr;paymentLimit
"Нижний Енангск";54882;Вологодская;51;Кичменгско-Городецкий;3501300000900;0;Europe/Moscow
Черноярская;54891;"Северная Осетия - Алания";79;Моздокский;1500700003100;-1;Europe/Moscow
Леженки;54893;Орловская;36;Орловский;5700100012100;0;Europe/Moscow
"Старый Ашит";54896;Башкортостан;27;Краснокамский;0203100001500;0;Asia/Yekaterinburg
Новое;54899;Еврейская;76;Ленинский;7900200001500;0;Asia/Vladivostok
Фазанный;54900;Ставропольский;19;Кировский;2601200001000;0;Europe/Moscow
Знаменка;54910;Хакасия;74;Боградский;1900500001400;0;Asia/Krasnoyarsk
Ленинское;54831;Тамбовская;58;Кирсановский;6800700004200;0;Europe/Moscow
Новопетрово;54833;Тюменская;52;Аромашевский;7200400005000;0;Asia/Yekaterinburg
Центральный;54835;Кировская;44;Слободской;4303100024000;0;Europe/Kirov
Бутырское;54842;Курганская;28;Мишкинский;4501300000400;-1;Asia/Yekaterinburg
Кумья;54843;"Марий Эл";32;Килемарский;1200500003200;0;Europe/Moscow
"Сдт 4";54845;Свердловская;24;Пригородный;6601900013400;-1;Asia/Yekaterinburg
Колос;54847;Краснодарский;7;Красноармейский;2301600001200;-1;Europe/Moscow
Лесной;54849;Калининградская;38;Зеленоградский;3900600000800;-1;Europe/Kaliningrad
Набережная;54850;Брянская;29;Карачевский;3201000009300;0;Europe/Moscow
"Вторая Алексеевка";55027;Московская;9;Щелковский;5004000000500;-1;Europe/Moscow
Алексейково;55034;Московская;9;Клинский;5001100027700;-1;Europe/Moscow
Алешино;55038;Московская;9;Егорьевск;5000003919300;-1
Семёновка;55047;Томская;53;Зырянский;7000600001900;0;Asia/Tomsk
Марфино;55049;Саратовская;47;Аткарский;6400400001300;0;Europe/Saratov
Молотино;55054;Брянская;29;Брянский;3200100004900;0;Europe/Moscow
Агрофенино;55057;Ивановская;8;Савинский;3701600000200;0;Europe/Moscow
Юлово;55065;Ульяновская;70;Инзенский;7300500006600;0;Europe/Ulyanovsk
Березовка;54855;Челябинская;3;Увельский;7404000000300;0;Asia/Yekaterinburg
Алтат;54856;Красноярский;13;Назаровский;2402800000200;0;Asia/Krasnoyarsk
Кургановка;54859;Брянская;29;Красногорский;3201500002800;0;Europe/Moscow
Гусевский;54868;Владимирская;17;Гусь-Хрустальный;3300000300200;0;Europe/Moscow
Светлое;54869;Карачаево-Черкесская;80;Прикубанский;0900600002100;0;Europe/Moscow
"СНТ Горки массива Трубников Бор";54875;Ленинградская;26;Тосненский;4701800063600;0;Europe/Moscow
Акишово;54976;Московская;9;Подольск;5000002400800;-1;Europe/Moscow
Аксаново;54977;Московская;9;Можайский;5001800000500;-1;Europe/Moscow
Аксениха;54979;Московская;9;Клинский;5001100000600;-1;Europe/Moscow
"Николаев Посад";54993;Пермский;22;Усольский;5902400009300;0;Asia/Yekaterinburg
Алабуха;54997;Московская;9;Дмитровский;5000500003200;-1;Europe/Moscow
Ново-Ямская;55000;Тверская;50;Старицкий;6903200033000;0;Europe/Moscow
Патрушева;54952;Тюменская;52;Тюменский;7200100004500;0;Asia/Yekaterinburg
Ворщиково;54957;Московская;9;Воскресенский;5000400001700;-1;Europe/Moscow
"Бенжереп 1-й";54958;Кемеровская;54;Новокузнецкий;4200900001600;0;Asia/Novokuznetsk
Акишево;54970;Московская;9;Талдомский;5003500000400;-1;Europe/Moscow
Борисовка;54974;Приморский;18;Уссурийск;2500001103900;0;Asia/Vladivostok
Бембишево;54916;Калмыкия;46;Городовиковский;0800200001700;0;Europe/Moscow
Шевырино;54922;Тюменская;52;Абатский;7200200006100;0;Asia/Yekaterinburg
Ярабайкасы;54924;Чувашская;64;Моргаушский;2101300017800;0;Europe/Moscow
Копки;54925;Удмуртская;48;Селтинский;1802000003100;0;Europe/Samara
Гожня;54941;Удмуртская;48;Малопургинский;1801700002700;0;Europe/Samara
Кумордино;55002;Тверская;50;Калининский;6900100024300;0;Europe/Moscow
Первый;55016;Брянская;29;Севский;3202200000200;0;Europe/Moscow
Александровское;55025;Московская;9;Волоколамский;5000300000500;-1;Europe/Moscow
"Теплый Колодезь";55067;Белгородская;16;Губкинский;3100800009600;-1;Europe/Moscow
Вазерки;55076;Пензенская;69;Бессоновский;5800600000700;0;Europe/Moscow
Батагово;55561;Брянская;29;Брянский;3200100000600;0;Europe/Moscow
Балково;55573;Московская;9;Серпуховский;5003200002300;-1;Europe/Moscow
Балобново;55576;Московская;9;Можайский;5001800002100;-1;Europe/Moscow
Кленовка;55577;Крым;90;Симферопольский;9101200003000;0;Europe/Simferopol
Скугры;55584;Псковская;30;Дновский;6000600002900;0;Europe/Moscow
Бараново;55585;Московская;9;Можайский;5001800002400;-1;Europe/Moscow
Бардино;55588;Московская;9;Озеры;5000004000300;-1
Ильинск;55592;Кировская;44;Советский;4303200005900;0;Europe/Kirov
Баребино;55593;Московская;9;Зарайск;5000004612200;-1;Europe/Moscow
Пунгино;55399;Кировская;44;Верхошижемский;4300700006400;0;Europe/Kirov
Лесное;55403;Смоленская;65;Сафоновский;6701800011200;0;Europe/Moscow
Почаево;55413;Смоленская;65;Смоленский;6700100027500;0;Europe/Moscow
Бабкино;55415;Московская;9;Истра;5000900050800;-1;Europe/Moscow
Бабурино;55418;Московская;9;Озеры;5000004000200;-1
Кривляк;55419;Красноярский;13;Енисейский;2401300002300;0;Asia/Krasnoyarsk
Ромашки;55420;Ленинградская;26;Приозерский;4701500002200;0;Europe/Moscow
Алабуга;55422;Новосибирская;23;Каргатский;5401000000200;0;Asia/Novosibirsk
Каменка;55450;Нижегородская;67;Воротынский;5201500001500;0;Europe/Moscow
Тимохино;55455;Вологодская;51;Бабаевский;3500200001800;0;Europe/Moscow
Шуньга;55459;Карелия;73;Медвежьегорский;1000800001600;0;Europe/Moscow
"Красный Октябрь";55462;Чувашская;64;Шумерлинский;2101900002000;0;Europe/Moscow
Ачайваям;55466;Камчатский;55;Олюторский;4101100000300;0;Asia/Kamchatka
Митьковка;55471;Брянская;29;Климовский;3201200005500;0;Europe/Moscow
Кызлас;55357;Хакасия;74;Аскизский;1900300002700;0;Asia/Krasnoyarsk
Богдановка;55359;Тульская;37;Новомосковский;7101700001000;0;Europe/Moscow
Афанасовка;55366;Московская;9;Наро-Фоминск;5000005201100;-1;Europe/Moscow
"Тамбовский лесхоз";55367;Тамбовская;58;Тамбовский;6800100017400;0;Europe/Moscow
Котельниково;55369;Костромская;42;Антроповский;4400200007400;0;Europe/Moscow
Ахматово;55370;Московская;9;Наро-Фоминск;5000005201400;-1;Europe/Moscow
Пушкарева;55531;Тюменская;52;Упоровский;7201900001100;0;Asia/Yekaterinburg
Гилёвка;55543;Алтайский;2;Завьяловский;2201200000300;0;Asia/Barnaul
Владимировка;55544;Брянская;29;Комаричский;3201400001400;0;Europe/Moscow
Запрудское;55550;Воронежская;63;Каширский;3601400000800;0;Europe/Moscow
Темижбекская;55557;Краснодарский;7;Кавказский;2301200002600;0;Europe/Moscow
Пересыпь;55507;Краснодарский;7;Темрюкский;2303300002700;0;Europe/Simferopol
Чащина;55508;Тюменская;52;Упоровский;7201900005600;0;Asia/Yekaterinburg
Черемухи;55514;Ростовская;45;Мартыновский;6102100005700;0;Europe/Moscow
Верхнебешкиль;55518;Тюменская;52;Исетский;7201000001200;0;Asia/Yekaterinburg
Онуфриево;55519;Тюменская;52;Исетский;7201000002800;0;Asia/Yekaterinburg
Базыкино;55429;Московская;9;Сергиево-Посадский;5003000001900;-1;Europe/Moscow
"Кузнечиха (Кузнечихинский с.о.)";55436;Ярославская;35;Ярославский;7600100025400;0;Europe/Moscow
Часцы-1;55438;Московская;9;Одинцовский;5002200027300;-1;Europe/Moscow
Тыловай;55441;Удмуртская;48;Дебесский;1800800005200;0;Europe/Samara
Енебей-Урсаево;55478;Башкортостан;27;Миякинский;0203800009900;0;Asia/Yekaterinburg
Кошелева;55483;Тюменская;52;Заводоуковский;7200900003500;0;Asia/Yekaterinburg
Советское;55485;Курганская;28;Куртамышский;4501000004700;0;Asia/Yekaterinburg
Устюцкое;55497;Новгородская;31;Пестовский;5301400002500;0;Europe/Moscow
Ачкасово;55374;Московская;9;Воскресенский;5000400000400;-1;Europe/Moscow
Почетное;55377;Крым;90;Красноперекопский;9100600003200;0;Europe/Simferopol
Новомихайловка;55384;Приморский;18;Чугуевский;2502400002200;0;Asia/Vladivostok
Бабаево;55392;Московская;9;Можайский;5001800001900;-1;Europe/Moscow
Ляды;56006;Пермский;22;Пермский;5902000001100;-1;Asia/Yekaterinburg
Сабанчино;56009;Чувашская;64;Яльчикский;2102100004500;0;Europe/Moscow
"Большая Ильинка";56011;Московская;9;Егорьевск;5000003901400;-1
Сергиевская;56012;Волгоградская;40;Даниловский;3400500003400;0;Europe/Volgograd
"Большая Сестра";56013;Московская;9;Лотошинский;5001500014300;-1;Europe/Moscow
Октябрь;56014;Татарстан;39;Муслюмовский;1603000003500;0;Europe/Moscow
Глядень;56016;Красноярский;13;Назаровский;2402800001100;0;Asia/Krasnoyarsk
Костянка;56029;Нижегородская;67;Шатковский;5204800002200;0;Europe/Moscow
Пионерский;56031;Самарская;57;Шигонский;6302700003700;0;Europe/Samara
Суордах;55861;"Саха /Якутия/";10;Верхоянский;1401000001400;0;Asia/Yakutsk
Крынка;55868;Ростовская;45;Матвеево-Курганский;6102200003700;0;Europe/Moscow
Космодемьянский;55870;Московская;9;Руза;5000004508900;-1;Europe/Moscow
"Куркино (Новленское МО)";55875;Вологодская;51;Вологодский;3500100023400;0;Europe/Moscow
Освобождение;55881;Липецкая;60;Задонский;4800900008700;0;Europe/Moscow
Ново-Георгиевка;56057;Дагестан;21;Тарумовский;0503400001100;0;Europe/Moscow
"Большое Брянцево";56064;Московская;9;Подольск;5000002401300;-1;Europe/Moscow
"Большое Курапово";56072;Московская;9;Талдомский;5003500001600;-1;Europe/Moscow
"Большое Никольское";56074;Московская;9;Волоколамский;5000300001300;-1;Europe/Moscow
"Большое Прокошево";56079;Московская;9;Дмитровский;5000500006700;-1;Europe/Moscow
"Ясная Поляна";55891;Брянская;29;Мглинский;3201600013000;0;Europe/Moscow
Бестужево;55899;Московская;9;Дмитровский;5000500005600;-1;Europe/Moscow
Бешенково;55901;Московская;9;Дмитровский;5000500005700;-1;Europe/Moscow
Журавлевка;55906;Ростовская;45;Целинский;6104100001400;0;Europe/Moscow
Тимошино;55913;Костромская;42;Макарьевский;4400900012400;0;Europe/Moscow
Воздвиженка;55945;Алтайский;2;Кулундинский;2202400000500;0;Asia/Barnaul
Благовещенье;55960;Московская;9;Сергиево-Посадский;5003000501200;-1;Europe/Moscow
Ближнево;55964;Московская;9;Дмитровский;5000500006200;-1;Europe/Moscow
Боблово;55967;Московская;9;Клинский;5001100002100;-1;Europe/Moscow
Богаиха;55973;Московская;9;Клинский;5001100002200;-1;Europe/Moscow
"Большое Стромилово";56085;Московская;9;Волоколамский;5000300001500;-1;Europe/Moscow
"Большое Тесово";56088;Московская;9;Можайский;5001800003800;-1;Europe/Moscow
Бор;56091;Московская;9;Сергиево-Посадский;5003000003100;-1;Europe/Moscow
Калиновский;56107;Ростовская;45;Шолоховский;6104400002500;0;Europe/Moscow
Дурген;55921;Тыва;75;Тандинский;1701100000400;0;Asia/Krasnoyarsk
Ключи;55935;Кемеровская;54;Новокузнецкий;4200900005100;0;Asia/Novokuznetsk
Новоелово;55936;Удмуртская;48;Юкаменский;1802400004900;0;Europe/Samara
Боково-Акулово;55980;Московская;9;Озеры;5000004005400;-1
Гумны;55982;Мордовия;68;Краснослободский;1301500001000;0;Europe/Moscow
Порц-Яха;56050;Ямало-Ненецкий;6;Ямальский;8900700000500;0;Asia/Yekaterinburg
Фрунзенское;56424;Чеченская;71;Наурский;2000800001100;0;Europe/Moscow
Денисов;56427;Ростовская;45;Мартыновский;6102100001100;0;Europe/Moscow
Сиза;56431;Татарстан;39;Арский;1601000008100;0;Europe/Moscow
Кузовка;56432;Тульская;37;Богородицкий;7100500005100;0;Europe/Moscow
Кинельский;56436;Оренбургская;5;Матвеевский;5603400001200;0;Asia/Yekaterinburg
Шарапово;56438;Нижегородская;67;Шатковский;5204800006700;0;Europe/Moscow
Коби;56444;Чеченская;71;Шелковской;2001100000300;0;Europe/Moscow
Спасское;56445;Кировская;44;Богородский;4300500001600;0;Europe/Kirov
Новоселье;56446;Новосибирская;23;Купинский;5401600002200;0;Asia/Novosibirsk
Деркул;56447;Ростовская;45;Тарасовский;6103800001600;0;Europe/Moscow
Беловский;56453;Алтайский;2;Троицкий;2205200000200;0;Asia/Barnaul
Кузьмияр;56454;Нижегородская;67;Воротынский;5201500001700;0;Europe/Moscow
Денисовка;56457;Коми;1;Усинск;1100000700600;0;Europe/Moscow
Шилово;56460;Алтайский;2;Калманский;2201700002100;0;Asia/Barnaul
Торкотино;56461;Калужская;33;Мещовский;4001700004300;0;Europe/Moscow
Иваново;56466;Псковская;30;Невельский;6001000002600;0;Europe/Moscow
Першино;56467;Воронежская;63;Нижнедевицкий;3601600004400;0;Europe/Moscow
Перхляй;56469;Мордовия;68;Рузаевский;1301800005100;0;Europe/Moscow
Иня;56398;Алтайский;2;Шелаболихинский;2206000000700;0;Asia/Barnaul
"Никольские Выселки";56399;Липецкая;60;Усманский;4801600003700;0;Europe/Moscow
Урюм;56402;Татарстан;39;Тетюшский;1603900007100;0;Europe/Moscow
Зеюко;56415;Карачаево-Черкесская;80;Хабезский;0900900000600;0;Europe/Moscow
Рязановка;56420;Оренбургская;5;Асекеевский;5600900003600;0;Asia/Yekaterinburg
Ерыклы;56422;Татарстан;39;Новошешминский;1603200000300;0;Europe/Moscow
Семцы;56542;Брянская;29;Почепский;3202000020700;0;Europe/Moscow
"Русский Ошняк";56546;Татарстан;39;Рыбно-Слободский;1603500005600;0;Europe/Moscow
Царевщина;56547;Саратовская;47;Балтайский;6400800002600;0;Europe/Saratov
Бучево;56550;Московская;9;Талдомский;5003500002300;-1;Europe/Moscow
Поперечный;56564;Волгоградская;40;Котельниковский;3401400002000;0;Europe/Volgograd
Перелесок;56370;Архангельская;66;Холмогорский;2901800028800;0;Europe/Moscow
Караул;56375;Кировская;44;Богородский;4300500000800;0;Europe/Kirov
"Красный Октябрь";56380;Ивановская;8;Вичугский;3700300008000;0;Europe/Moscow
Рыжевка;56384;Курская;62;Рыльский;4602000010500;0;Europe/Moscow
Любимец;56388;Псковская;30;Гдовский;6000400003800;0;Europe/Moscow
Каспля-2;56502;Смоленская;65;Смоленский;6700100044200;0;Europe/Moscow
"Большие Хутора";56508;Пензенская;69;Нижнеломовский;5802200000900;0;Europe/Moscow
Журихино;56511;Ивановская;8;Кинешемский;3700700007900;0;Europe/Moscow
"Чувашский Брод";56516;Татарстан;39;Алькеевский;1600700006600;0;Europe/Moscow
Новоспасское;56523;Тамбовская;58;Первомайский;6801400003800;0;Europe/Moscow
Вотланы;56524;Чувашская;64;Аликовский;2100300002000;0;Europe/Moscow
Марьинка;56528;Брянская;29;Комаричский;3201400005600;0;Europe/Moscow
"Большая Кирсановка";56529;Ростовская;45;Матвеево-Курганский;6102200000800;0;Europe/Moscow
Беляевское;56572;Удмуртская;48;Игринский;1801000000800;0;Europe/Samara
Хайыракан;56576;Тыва;75;Дзун-Хемчикский;1700400005800;0;Asia/Krasnoyarsk
Короленко;56585;Удмуртская;48;Кизнерский;1801400003000;0;Europe/Samara
Паново;56595;Ивановская;8;Палехский;3701100008700;0;Europe/Moscow
Чагаси;56479;Чувашская;64;Канашский;2100700009000;0;Europe/Moscow
Трубачево;56484;Забайкальский;49;Газимуро-Заводский;7500600000300;0;Asia/Chita
"Большое Русаково";56974;Татарстан;39;Кайбицкий;1602200001000;0;Europe/Moscow
Пушкинское;56982;Краснодарский;7;Гулькевичский;2300900006200;0;Europe/Moscow
Апанасовка;56983;Ростовская;45;Белокалитвинский;6100500008500;0;Europe/Moscow
Чапаевское;56987;Калмыкия;46;Городовиковский;0800200001300;0;Europe/Moscow
Кильдебяк;56991;Татарстан;39;Сабинский;1603600002200;0;Europe/Moscow
"Большое Жирово";56995;Курская;62;Фатежский;4602500001400;0;Europe/Moscow
Труженик;56998;Тверская;50;Максатихинский;6902000023200;0;Europe/Moscow
Войново-Гора;57000;Московская;9;Орехово-Зуевский;5002400003400;-1;Europe/Moscow
Воловичи;57004;Московская;9;Коломна;5000002702700;-1;Europe/Moscow
"Большая Якшень";56920;Нижегородская;67;Бутурлинский;5200900000500;0;Europe/Moscow
Борисово;56921;Новгородская;31;Старорусский;5301700000700;0;Europe/Moscow
"Большое Озеро";56925;Красноярский;13;Шарыповский;2404200000700;0;Asia/Krasnoyarsk
Понизовье;56935;Смоленская;65;Руднянский;6701700014800;0;Europe/Moscow
"Красный Бор";56936;Новгородская;31;Холмский;5301900000900;0;Europe/Moscow
"Красная Поляна";56937;Оренбургская;5;Новосергиевский;5602000002300;0;Asia/Yekaterinburg
Николовка;56938;Ростовская;45;Милютинский;6102400002200;0;Europe/Moscow
Звягино;56939;Челябинская;3;Чебаркульский;7404200002100;-1;Asia/Yekaterinburg
Биллингс;57114;Чукотский;83;Чаунский;8700600001200;0;Asia/Anadyr
Муравьевка;57121;Липецкая;60;Хлевенский;4801700002900;0;Europe/Moscow
Ветлянка;57124;Оренбургская;5;Соль-Илецкий;5601500007500;0;Asia/Yekaterinburg
Ворошилово;57125;Московская;9;Можайский;5001800033000;-1;Europe/Moscow
"Донские Избищи";57126;Липецкая;60;Лебедянский;4801200001000;0;Europe/Moscow
Поддубы;57127;Калининградская;38;Гусевский;3900500003200;0;Europe/Kaliningrad
Чибит;57131;Алтай;25;Улаганский;0400600000700;0;Asia/Omsk
Ворыпаево;57132;Московская;9;Воскресенский;5000400001800;-1;Europe/Moscow
"Красные Ключи";56941;Кемеровская;54;Крапивинский;4200500001700;0;Asia/Novokuznetsk
Боярка;56948;Новосибирская;23;Колыванский;5401100000600;0;Asia/Novosibirsk
Красноармейский;56958;Ульяновская;70;Ульяновский;7300100001900;0;Europe/Ulyanovsk
Хотьяновка;56960;Брянская;29;Трубчевский;3202600011400;0;Europe/Moscow
Островки;56966;Тульская;37;Веневский;7100600013900;0;Europe/Moscow
"Большая Кульга";56968;Татарстан;39;Рыбно-Слободский;1603500001100;0;Europe/Moscow
Краинка;56972;Тульская;37;Суворовский;7102000006400;0;Europe/Moscow
Хатас;56848;"Саха /Якутия/";10;Намский;1401900001700;0;Asia/Yakutsk
Ары-Тит;56850;"Саха /Якутия/";10;Усть-Алданский;1402900000200;0;Asia/Yakutsk
Чаранг;56851;"Саха /Якутия/";10;Усть-Алданский;1402900002700;0;Asia/Yakutsk
Светоч;56854;Ростовская;45;Милютинский;6102400003300;0;Europe/Moscow
Владычино;56868;Московская;9;Волоколамский;5000300003400;-1;Europe/Moscow
Воздвиженка;56878;Московская;9;Серпуховский;5003200003700;-1;Europe/Moscow
Воймежный;56879;Московская;9;Шатура;5000005104700;-1;Europe/Moscow
"Верхняя Мосоловка";56880;Липецкая;60;Усманский;4801600001200;0;Europe/Moscow
Малышева;57072;Курганская;28;Каргапольский;4500700004900;0;Asia/Yekaterinburg
"Старая Бесовка";57080;Ульяновская;70;Новомалыклинский;7301100001400;0;Europe/Ulyanovsk
Волочаново;57084;Московская;9;Шаховская;5000004202000;-1
Ангелинский;57085;Краснодарский;7;Калининский;2301300000200;-1;Europe/Moscow
Воробьево;57100;Московская;9;Лотошинский;5001500002300;-1;Europe/Moscow
Воробьево;57105;Московская;9;Солнечногорский;5003300002500;-1;Europe/Moscow
Андреево-Базары;57047;Чувашская;64;Козловский;2100800000500;0;Europe/Moscow
Новоуспенка;57048;Красноярский;13;Абанский;2400200004100;0;Asia/Krasnoyarsk
Балыктуюль;57056;Алтай;25;Улаганский;0400600000300;0;Asia/Omsk
Челмужи;57057;Карелия;73;Медвежьегорский;1000800001400;0;Europe/Moscow
"Большое Маресьево";57064;Нижегородская;67;Лукояновский;5202900000700;0;Europe/Moscow
Койтыбож;57009;Коми;1;Сыктывдинский;1101200003500;0;Europe/Moscow
Нечунаево;57011;Алтайский;2;Шипуновский;2206100002800;0;Asia/Barnaul
Юкта;57017;Красноярский;13;Эвенкийский;2404400000900;0;Asia/Krasnoyarsk
Марковка;57020;Алтайский;2;Ключевский;2201900001000;0;Asia/Barnaul
Долгоруково;57040;Пензенская;69;Мокшанский;5801900002700;0;Europe/Moscow
Успенское;56887;Тульская;37;Чернский;7102300024300;0;Europe/Moscow
Гражданский;56900;Самарская;57;Красноармейский;6301500001300;0;Europe/Samara
Городок;56907;Пензенская;69;Белинский;5800500001700;-1;Europe/Moscow
Уральский;56909;Башкортостан;27;Абзелиловский;0205300001300;0;Asia/Yekaterinburg
Клюквинка;57464;Томская;53;Верхнекетский;7000500000400;0;Asia/Krasnoyarsk
Глухино;57467;Московская;9;Клинский;5001100004900;-1;Europe/Moscow
Парфеньево;57470;Ярославская;35;Некоузский;7600900027100;0;Europe/Moscow
Сорогожское;57475;Тверская;50;Лесной;6901800009600;0;Europe/Moscow
"Нюя Северная";57479;"Саха /Якутия/";10;Ленский;1401500000700;0;Asia/Yakutsk
Шапих;57482;Дагестан;21;Цунтинский;0504100002000;0;Europe/Moscow
Песковатка;57487;Тамбовская;58;Петровский;6801500007600;0;Europe/Moscow
Головачево;57488;Московская;9;Луховицы;5000004805300;-1;Europe/Moscow
Головачево;57491;Московская;9;Талдомский;5003500003900;-1;Europe/Moscow
Прилуки;57404;Ярославская;35;Угличский;7601700037700;0;Europe/Moscow
"Высокая Грива";57411;Алтайский;2;Панкрушихинский;2203300000800;0;Asia/Barnaul
Частоостровское;57415;Красноярский;13;Емельяновский;2401200006700;0;Asia/Krasnoyarsk
Барашково;57420;Курганская;28;Варгашинский;4500400000400;-1;Asia/Yekaterinburg
Лукиново;57422;Иркутская;4;Жигаловский;3800600002300;0;Asia/Irkutsk
"Большие Сибы";57425;Удмуртская;48;Можгинский;1801800000700;0;Europe/Samara
Мамоновка;57427;Воронежская;63;Верхнемамонский;3600700000800;0;Europe/Moscow
Важский;57551;Архангельская;66;Виноградовский;2900500000900;0;Europe/Moscow
Гомово;57552;Московская;9;Истра;5000900064400;-1;Europe/Moscow
Новоселово;57553;Сахалинская;20;Томаринский;6501300001000;0;Asia/Sakhalin
Гончары;57556;Московская;9;Солнечногорский;5003300018000;-1;Europe/Moscow
"Старая Хурада";57557;Татарстан;39;Алькеевский;1600700004600;0;Europe/Moscow
Горбачиха;57559;Московская;9;Орехово-Зуевский;5002400003900;-1;Europe/Moscow
Горбово;57561;Московская;9;Дмитровский;5000500011000;-1;Europe/Moscow
Иванцево;57568;Ивановская;8;Ивановский;3700100007100;0;Europe/Moscow
"Головинские Рамешки";57494;Московская;9;Шаховская;5000004202600;-1
Златоуст;57495;Новосибирская;23;Тогучинский;5402400003400;0;Asia/Novosibirsk
Азево;57497;Татарстан;39;Агрызский;1600200000200;0;Europe/Moscow
Бекешево;57508;Башкортостан;27;Баймакский;0200600006500;0;Asia/Yekaterinburg
"Верхняя Луговатка";57518;Воронежская;63;Верхнехавский;3600800001400;0;Europe/Moscow
Грибанино;57611;Московская;9;"Павловский Посад";5000004704000;-1;Europe/Moscow
Грибово;57612;Московская;9;Можайский;5001800008500;-1;Europe/Moscow
Гридинская;57620;Московская;9;Егорьевск;5000003904000;-1
Гриднево;57621;Московская;9;Можайский;5001800008600;-1;Europe/Moscow
Гришино;57626;Московская;9;Коломна;5000002703600;-1;Europe/Moscow
Гришково;57628;Московская;9;Талдомский;5003500004200;-1;Europe/Moscow
Грызлово;57629;Московская;9;Ступино;5000005422300;-1;Europe/Moscow
Гулынки;57642;Московская;9;Егорьевск;5000003904100;-1
Малиновка;57428;Ростовская;45;Кагальницкий;6101500002700;-1;Europe/Moscow
Истровка;57429;Калининградская;38;Гвардейский;3900300002400;0;Europe/Kaliningrad
"Сухой Карсун";57436;Ульяновская;70;Карсунский;7300600003700;0;Europe/Ulyanovsk
Бурунское;57437;Чеченская;71;Шелковской;2001100000400;0;Europe/Moscow
Глинки;57456;Московская;9;Наро-Фоминск;5000005220200;-1;Europe/Moscow
Горбуново;57571;Московская;9;Одинцовский;5002200004000;-1;Europe/Moscow
Зеленовский;57576;Кемеровская;54;Крапивинский;4200500001000;0;Asia/Novokuznetsk
Гордово;57579;Московская;9;Истра;5000900070400;-1;Europe/Moscow
Горелово;57580;Московская;9;Чехов;5000005303200;-1;Europe/Moscow
Горяновская;57601;Московская;9;Шатура;5000005106200;-1;Europe/Moscow
Гологузово;57524;Московская;9;Клинский;5001100005300;-1;Europe/Moscow
Белово;57529;Алтайский;2;Усть-Пристанский;2205600000200;0;Asia/Barnaul
Голоперово;57531;Московская;9;Волоколамский;5000300004600;-1;Europe/Moscow
"Новое Ободово";57532;Тверская;50;Спировский;6903100009500;0;Europe/Moscow
Жемово;57730;Московская;9;Зарайск;5000004609600;-1;Europe/Moscow
Женаткино;57731;Московская;9;Наро-Фоминск;5000005218300;-1;Europe/Moscow
Кунбатар;57746;Дагестан;21;Ногайский;0502900000800;0;Europe/Moscow
Солдатско-Степное;57747;Волгоградская;40;Быковский;3400300001400;0;Europe/Volgograd
Новочеремхово;57748;Иркутская;4;Заларинский;3800700001000;0;Asia/Irkutsk
Зыкеево;57750;Московская;9;Чехов;5000005314500;-1;Europe/Moscow
Иванищево;57754;Московская;9;Орехово-Зуевский;5002400006600;-1;Europe/Moscow
Жерновка;57761;Московская;9;Серпуховский;5003200005800;-1;Europe/Moscow
Зенькино;57824;Московская;9;Истра;5000900054000;-1;Europe/Moscow
Заовражье;57826;Московская;9;Солнечногорский;5003300005000;-1;Europe/Moscow
Ивнягово;57834;Московская;9;Сергиево-Посадский;5003000009900;-1;Europe/Moscow
Иглово;57841;Московская;9;Одинцовский;5002200007200;-1;Europe/Moscow
Елкино;57850;Московская;9;Воскресенский;5000400002600;-1;Europe/Moscow
Зименки-1;57858;Московская;9;Зарайск;5000004605000;-1;Europe/Moscow
Еросимово;57860;Московская;9;Клинский;5001100007500;-1;Europe/Moscow
Гражданка;57895;Приморский;18;Анучинский;2500200000600;0;Asia/Vladivostok
Алешкино;57900;Ульяновская;70;Сенгилеевский;7301500000300;0;Europe/Ulyanovsk
Ермолово;57902;Московская;9;Чехов;5000005304400;-1;Europe/Moscow
Кузнецово;57903;Кировская;44;Лебяжский;4301600003200;0;Europe/Moscow
Ефаново;57920;Московская;9;Наро-Фоминск;5000005218500;-1;Europe/Moscow
Кашниково;57957;Московская;9;Шатура;5000005108700;-1;Europe/Moscow
Климово;57969;Московская;9;Сергиево-Посадский;5003000011400;-1;Europe/Moscow
Клетки;57971;Московская;9;Лотошинский;5001500004500;-1;Europe/Moscow
Киримово;57973;Московская;9;Сергиево-Посадский;5003000011100;-1;Europe/Moscow
Киняево;57976;Московская;9;Орехово-Зуевский;5002400007500;-1;Europe/Moscow
Кленково;57979;Московская;9;Клинский;5001100009400;-1;Europe/Moscow
Клемятино;57982;Московская;9;Можайский;5001800012900;-1;Europe/Moscow
Еськино;57869;Московская;9;Серпуховский;5003200005700;-1;Europe/Moscow
Горнокнязевск;57877;Ямало-Ненецкий;6;Приуральский;8900300000400;0;Asia/Yekaterinburg
"Верхний Кожлаер";57878;"Марий Эл";32;Моркинский;1200900002000;0;Europe/Moscow
Зарубин;57885;Ростовская;45;Тацинский;6103900001900;0;Europe/Moscow
Журавлиха;57794;Московская;9;Шаховская;5000004206100;-1
Иваньево;57796;Московская;9;Одинцовский;5002200006900;-1;Europe/Moscow
Забусово;57798;Московская;9;Раменский;5002800007200;-1;Europe/Moscow
Зеленино;57803;Московская;9;Солнечногорский;5003300005200;-1;Europe/Moscow
